km_age,mark,model,power,segment,state,transmission,year,engine_type,region,body_type,color,drive_type,drive_type_imputed,wheell_type,condition,owners_count,price
83771,37,397,248,2,1,0,2013,0,64,1,14,3,0,0,0,1,3248000
0,44,228,367,2,0,0,2020,2,64,1,14,1,1,0,1,0,10000000
91000,30,270,150,1,1,0,2014,2,64,1,6,2,0,0,0,2,939000
93000,36,444,150,1,1,0,2010,2,65,1,14,3,0,0,0,3,825000
140000,73,428,150,1,1,0,2007,2,64,10,14,2,0,0,0,3,619000
207734,57,179,150,1,1,0,2010,0,4,10,1,2,0,0,0,3,629000
0,44,217,150,2,0,2,2020,2,64,1,11,1,1,0,1,0,2799320
7414,23,210,370,2,1,0,2019,2,64,13,14,3,0,0,0,2,4899000
101837,3,384,245,2,1,0,2015,0,64,1,14,3,0,0,0,2,1995000
0,44,221,194,2,0,0,2020,0,64,1,11,1,1,0,1,0,4604900
96281,51,467,110,1,1,0,2012,2,64,19,7,2,0,0,0,2,530000
0,44,185,197,2,0,0,2020,2,64,13,12,1,1,0,1,0,4714800
94203,55,122,500,2,1,0,2011,2,64,1,13,3,0,0,0,2,1499000
41140,44,96,122,2,1,2,2016,2,64,19,1,2,0,0,0,3,1228000
1051,44,185,197,2,1,0,2020,2,64,5,14,3,0,0,0,1,4670000
45048,55,362,440,2,1,2,2018,2,64,19,4,3,0,0,0,1,6897000
0,51,526,144,1,0,3,2020,2,64,1,1,1,1,0,1,0,2269000
0,3,66,150,2,0,2,2020,2,64,13,1,1,1,0,1,0,2350000
37676,73,466,180,1,1,2,2017,2,64,1,14,3,0,0,0,1,1799000
64652,70,401,179,1,1,0,2013,2,64,1,0,3,0,0,0,1,1600000
20008,44,221,197,2,1,0,2019,2,64,1,14,3,0,0,0,1,3248000
0,38,412,238,2,0,0,2020,2,64,1,12,1,1,0,1,0,3754000
15647,63,284,180,1,1,2,2019,2,64,1,1,3,0,0,0,2,2397000
9774,44,221,249,2,1,0,2020,2,64,1,14,3,0,0,0,1,3950000
21900,6,513,340,2,1,0,2019,2,64,1,12,3,0,0,0,3,6750000
52470,73,471,249,2,1,0,2019,0,64,1,11,3,0,0,0,1,4799000
95761,37,397,339,2,1,0,2017,0,64,1,11,3,0,0,0,3,5024000
0,73,466,150,1,0,2,2020,2,64,1,12,1,1,0,1,0,2050500
0,3,382,249,2,0,2,2020,2,64,1,12,1,1,0,1,0,3540000
48550,44,228,249,2,1,0,2018,0,64,1,14,3,0,0,0,2,4898000
87000,51,346,88,1,1,1,2008,2,64,19,11,2,0,0,0,1,315000
117000,51,336,249,1,1,3,2011,2,65,1,9,3,0,0,0,3,865000
112000,30,438,123,0,1,0,2015,2,64,19,1,2,0,0,0,1,530000
0,3,382,249,2,0,2,2020,2,64,1,1,1,1,0,1,0,3540000
4893,38,412,300,2,1,0,2019,2,64,1,1,3,0,0,0,2,4500000
0,51,386,144,1,0,3,2020,2,64,1,14,1,1,0,1,0,2116000
123873,6,507,245,2,1,0,2012,0,64,1,14,3,0,0,0,2,1700000
174994,66,356,173,1,1,0,2007,2,65,16,10,3,0,0,0,3,598000
107958,6,55,450,2,1,0,2017,2,64,13,14,3,0,0,0,2,2958000
98306,37,398,245,2,1,0,2010,0,64,1,1,3,0,0,0,2,1349000
100000,20,286,150,1,1,0,2017,2,64,1,1,2,0,0,0,1,1300000
0,44,223,330,2,0,0,2020,0,64,1,1,1,1,0,1,0,7522900
0,51,386,115,1,0,1,2020,2,64,1,14,1,1,0,1,0,1621000
90000,12,109,150,1,1,3,2013,2,64,1,1,2,0,0,0,1,759000
120666,6,55,320,2,1,0,2014,2,64,13,0,3,0,0,0,3,1380000
56000,63,284,180,1,1,2,2017,2,64,1,10,3,0,0,0,3,1999000
280000,44,453,306,2,1,0,2013,2,64,13,14,3,0,0,0,3,1198000
124000,67,274,85,1,1,0,2008,2,64,0,14,3,0,0,0,2,625000
0,3,379,180,2,0,2,2020,2,64,1,14,1,1,0,1,0,3225886
180000,73,364,152,1,1,2,2012,2,64,13,14,2,0,0,0,2,727000
91538,74,518,210,2,1,0,2007,2,64,1,6,3,0,0,0,3,1070000
0,44,453,249,2,0,0,2020,0,64,13,14,1,1,0,1,0,9334400
100000,20,196,100,1,1,0,2008,2,64,19,10,2,0,0,0,1,325000
149000,30,438,107,0,1,1,2012,2,64,13,1,2,0,0,0,1,385000
148567,51,79,107,0,1,0,2006,2,64,13,14,2,0,0,0,3,249000
90000,20,286,200,1,1,0,2011,2,64,1,6,3,0,0,0,3,789000
0,74,518,249,2,0,0,2020,2,64,1,12,1,1,0,1,0,5165200
107518,44,217,156,2,1,2,2014,2,64,1,11,2,0,0,0,3,1348000
140000,36,440,175,1,1,0,2013,2,64,1,0,3,0,0,0,1,1095000
0,44,225,330,2,0,0,2020,0,64,1,14,1,1,0,1,0,8099000
191780,74,518,185,2,1,0,2008,0,64,1,14,3,0,0,0,3,925000
22401,3,379,170,2,1,2,2013,2,64,1,8,3,0,0,0,1,1430000
0,9,465,147,1,0,3,2020,2,83,1,7,1,1,0,1,0,1729900
126100,53,402,156,1,1,0,2010,2,64,5,7,2,0,0,0,3,750000
89025,6,505,245,2,1,0,2012,2,64,1,14,3,0,0,0,1,1299000
106464,6,507,306,2,1,0,2010,2,64,1,11,3,0,0,0,1,1148000
0,30,439,180,1,0,0,2020,2,64,13,11,1,1,0,1,0,2224000
22,57,85,150,1,1,3,2019,2,64,1,1,2,0,0,0,1,1350000
84913,44,230,333,2,1,0,2014,2,64,1,12,3,0,0,0,2,2590000
136000,51,365,190,1,1,0,2010,0,64,1,11,3,0,0,0,2,1060000
136000,63,350,105,1,1,1,2013,2,64,8,12,2,0,0,0,2,587000
118000,37,397,510,2,1,0,2015,2,64,1,14,3,0,0,0,1,4440000
0,44,223,367,2,0,0,2020,2,64,1,12,1,1,0,1,0,7244000
107889,20,204,101,0,1,1,2008,2,64,19,10,2,0,0,0,2,295000
131784,44,160,252,2,1,0,2011,2,64,13,14,3,0,0,0,3,955000
0,44,223,330,2,0,0,2020,0,35,1,1,1,1,0,1,0,7983360
12989,44,228,330,2,1,0,2019,0,64,1,14,3,0,0,0,1,8428000
98506,36,440,250,1,1,0,2016,2,64,1,11,3,0,0,0,3,1799000
0,3,77,249,2,0,0,2020,0,64,16,12,1,1,0,1,0,4490000
113769,63,284,150,1,1,2,2017,0,97,1,14,3,0,0,0,1,2070000
117510,37,165,249,1,1,0,2014,0,64,1,4,3,0,0,0,3,2099000
65295,6,53,313,2,1,0,2016,0,64,5,14,3,0,0,0,2,2914000
0,73,112,110,1,0,1,2020,2,64,4,6,1,1,0,1,0,2124665
78955,44,454,585,2,1,0,2013,2,64,13,14,3,0,0,0,2,3548000
114000,30,270,150,1,1,0,2010,2,65,1,14,2,0,0,0,3,745000
0,49,357,146,1,0,3,2020,2,64,1,14,1,1,0,1,0,1950000
299077,49,290,98,1,1,0,2004,2,64,13,11,2,0,0,0,3,169000
83689,6,53,320,2,1,0,2013,2,64,5,1,3,0,0,0,2,1649000
63644,34,521,340,2,1,0,2014,2,64,13,14,3,0,0,0,1,2118000
0,3,379,180,2,0,2,2020,2,64,1,7,1,1,0,1,0,2974000
120000,73,232,105,1,1,1,2011,2,64,19,1,2,0,0,0,2,489000
192377,73,112,105,1,1,1,2011,2,64,4,1,2,0,0,0,2,637000
0,3,66,150,2,0,2,2020,2,64,13,12,1,1,0,1,0,2675000
136000,63,350,105,1,1,1,2013,2,64,8,12,2,0,0,0,2,578000
0,49,171,150,1,0,3,2019,2,64,1,14,1,1,0,1,0,2494999
113800,20,473,115,1,1,1,2008,2,64,4,12,2,0,0,0,1,495000
98729,3,384,249,2,1,0,2017,0,64,1,12,3,0,0,0,1,3899000
77541,73,273,122,1,1,2,2013,2,64,13,1,2,0,0,0,2,629000
54134,44,226,558,2,1,0,2017,2,64,1,14,3,0,0,0,2,5594000
0,44,221,245,2,0,0,2020,0,64,1,12,1,1,0,1,0,5085000
152000,49,357,170,1,1,3,2007,2,64,1,11,3,0,0,0,2,609000
97544,51,462,102,0,1,1,2015,2,64,1,14,3,0,0,0,3,730000
98046,44,244,422,2,1,0,2016,2,64,1,14,3,0,0,0,3,5599000
0,44,217,150,2,0,2,2020,2,64,1,14,1,1,0,1,0,2916440
132000,11,376,152,1,1,0,2006,2,64,16,11,2,0,0,0,2,425000
0,44,221,197,2,0,0,2020,2,64,1,11,1,1,0,1,0,4052952
232131,70,401,150,1,1,0,2003,2,64,1,10,3,0,0,0,3,465000
16687,44,220,170,2,1,0,2017,0,64,1,11,3,0,0,0,2,3530000
24652,44,217,156,2,1,2,2018,2,64,1,4,2,0,0,0,3,2098000
52845,6,512,575,2,1,0,2015,2,64,1,11,3,0,0,0,3,4400000
0,49,88,150,1,0,3,2020,2,64,1,11,1,1,0,1,0,1897000
195294,38,304,367,2,1,0,2010,2,64,1,14,3,0,0,0,1,2147000
141789,49,357,223,1,1,0,2011,2,64,1,1,3,0,0,0,1,939000
0,44,217,150,2,0,2,2020,2,64,1,14,1,1,0,1,0,3291500
8161,36,369,84,0,1,0,2020,2,66,19,1,2,0,0,0,1,1028000
12727,6,40,190,2,1,0,2019,0,64,8,14,3,0,0,0,2,2848000
0,3,67,249,2,0,2,2020,2,64,16,11,1,1,0,1,0,3315000
142502,30,236,145,1,1,0,2008,0,64,10,14,3,0,0,0,3,859000
142000,43,27,105,1,1,1,2006,2,64,19,11,2,0,0,0,2,332000
23483,44,228,249,2,1,0,2018,0,64,1,1,3,0,0,0,3,4978000
0,30,148,123,1,0,0,2020,2,64,1,10,1,1,0,1,0,1238000
24300,73,466,150,1,1,2,2019,2,64,1,12,3,0,0,0,1,1820000
37423,44,494,190,2,1,0,2016,0,64,10,14,3,0,0,0,2,2525000
91000,70,401,146,1,1,3,2013,2,64,1,10,3,0,0,0,3,1099000
93204,74,516,240,2,1,2,2011,2,64,1,14,2,0,0,0,2,899000
70000,72,11,73,0,1,1,2012,2,64,13,7,0,0,0,0,1,115000
45857,70,90,132,1,1,1,2013,2,64,19,1,2,0,0,0,1,898000
0,3,384,249,2,0,0,2020,0,64,1,1,1,1,0,1,0,5082000
127234,72,21,80,0,1,1,2005,2,64,4,10,3,0,0,0,1,160000
0,32,391,283,2,0,3,2019,2,64,1,1,1,1,0,1,0,3680000
121000,72,280,87,0,1,1,2014,2,64,19,1,2,0,0,0,3,240000
333000,52,486,116,1,1,1,1998,2,64,13,12,2,0,0,0,3,115000
108000,36,444,128,1,1,1,2006,2,64,1,11,3,0,0,0,3,270000
100080,30,259,116,1,1,1,2015,0,64,10,11,0,0,0,0,3,1197000
134000,44,160,156,2,1,0,2015,2,64,13,11,0,0,0,0,2,1630000
75649,44,227,170,2,1,0,2013,0,64,1,7,3,0,0,0,1,1578000
31000,36,127,150,1,1,0,2019,2,64,13,14,2,0,0,0,1,1519800
0,44,217,224,2,0,2,2020,2,64,1,1,1,1,0,1,0,3627000
63221,44,230,333,2,1,0,2015,2,64,1,14,3,0,0,0,2,2998000
17374,44,453,469,2,1,0,2018,2,64,5,14,3,0,0,0,2,8298000
0,73,371,125,0,0,2,2020,2,64,8,10,1,1,0,1,0,1326600
55496,44,231,557,2,1,0,2013,2,64,1,14,3,0,0,0,2,3095000
129150,74,517,163,2,1,0,2013,0,64,16,6,3,0,0,0,1,1495000
64830,44,228,333,2,1,0,2016,2,64,1,14,3,0,0,0,3,3812000
18395,10,459,426,2,1,0,2018,2,64,1,0,3,0,0,0,1,3984889
0,3,381,180,2,0,2,2020,2,64,1,1,1,1,0,1,0,3152000
189100,49,288,136,1,1,1,2008,0,64,11,12,3,0,0,0,2,688000
0,49,357,227,1,0,0,2020,2,64,1,1,1,1,0,1,0,2639000
8287,44,220,249,2,1,0,2019,2,64,1,1,3,0,0,0,1,4298000
108366,37,398,510,2,1,0,2011,2,64,1,1,3,0,0,0,1,1199000
110388,44,453,455,2,1,0,2015,2,64,13,1,3,0,0,0,3,3470000
0,44,223,367,2,0,0,2020,2,64,1,12,1,1,0,1,0,7581800
120800,6,48,184,2,1,0,2017,2,64,13,14,0,0,0,0,3,1912000
137000,51,79,107,0,1,1,2009,2,64,13,12,2,0,0,0,1,289000
0,51,526,144,1,0,3,2020,2,64,1,12,1,1,0,1,0,2112000
4900,44,131,150,2,1,2,2019,2,64,13,11,2,0,0,0,1,2100000
102000,51,386,114,1,1,1,2012,2,64,1,12,2,0,0,0,3,667000
77593,44,221,170,2,1,0,2016,0,64,1,14,3,0,0,0,1,2398000
117585,44,228,249,2,1,0,2017,0,64,1,12,3,0,0,0,2,3825000
66000,44,135,204,2,1,0,2017,0,64,13,14,3,0,0,0,2,2600000
152025,44,228,249,2,1,0,2016,0,64,1,1,3,0,0,0,3,3398000
0,51,526,144,1,0,1,2020,2,64,1,1,1,1,0,1,0,1779000
0,44,96,150,2,0,2,2020,2,64,19,14,1,1,0,1,0,2641600
149000,32,305,333,2,1,0,2013,2,64,13,14,3,0,0,0,2,1280000
109020,6,510,306,2,1,0,2012,2,64,1,1,3,0,0,0,2,1548000
1539,44,453,367,2,1,0,2018,3,64,13,14,0,0,0,0,1,7598000
146000,52,530,140,1,1,2,2008,2,64,4,11,2,0,0,0,2,357000
151000,73,471,241,2,1,0,2004,2,64,1,4,3,0,0,0,3,549000
0,3,381,180,2,0,2,2020,2,64,1,12,1,1,0,1,0,3252000
87719,6,505,190,2,1,0,2016,0,64,1,14,3,0,0,0,1,2069000
75451,44,185,333,2,1,0,2017,2,64,13,14,3,0,0,0,3,2384000
47463,30,270,150,1,1,0,2014,2,64,1,6,3,0,0,0,1,1036000
0,51,336,249,1,0,3,2020,2,64,1,14,1,1,0,1,0,3105000
79844,51,526,150,1,1,1,2011,0,64,1,14,3,0,0,0,2,939000
14400,3,379,150,2,1,2,2019,2,64,1,2,2,0,0,0,1,2499000
147000,43,45,145,1,1,1,2007,2,64,4,10,2,0,0,0,2,375000
0,74,518,249,2,0,0,2020,2,64,1,11,1,1,0,1,0,5494400
56332,44,496,163,2,1,0,2018,0,64,10,14,3,0,0,0,3,4298000
36522,67,449,94,0,1,0,2013,2,64,18,7,2,0,0,0,3,650000
0,44,221,194,2,0,0,2020,0,64,1,14,1,1,0,1,0,4139000
65953,37,398,249,2,1,0,2018,0,64,1,14,3,0,0,0,2,4898000
89140,6,53,320,2,1,0,2015,2,64,5,14,3,0,0,0,3,2250000
0,44,453,367,2,0,0,2019,2,64,13,14,1,1,0,1,0,9158000
136510,70,90,124,1,1,0,2010,2,64,19,1,2,0,0,0,2,613000
46701,44,160,184,2,1,0,2017,2,64,5,12,3,0,0,0,2,2297000
6809,49,359,174,1,1,0,2018,2,64,1,14,3,0,0,0,1,3149000
131000,72,280,106,0,1,1,2014,2,64,19,10,2,0,0,0,1,360000
0,44,221,194,2,0,0,2020,0,64,1,11,1,1,0,1,0,4052952
0,51,386,144,1,0,3,2020,2,64,1,14,1,1,0,1,0,1802000
0,44,496,190,2,0,0,2020,0,64,10,14,1,1,0,1,0,7735108
94000,74,516,190,2,1,0,2015,0,64,1,14,3,0,0,0,1,2070000
59842,72,295,105,0,1,1,2014,2,64,16,6,2,0,0,0,1,600000
182600,51,340,190,1,1,0,2010,0,64,11,10,3,0,0,0,2,885000
0,51,526,171,1,0,3,2020,2,64,1,1,1,1,0,1,0,2424000
79300,72,522,106,0,1,1,2016,2,64,19,7,2,0,0,0,3,495000
108000,51,526,141,1,1,1,2011,2,64,1,11,3,0,0,0,1,829000
109748,70,292,235,2,1,0,2011,0,64,1,14,3,0,0,0,2,2599000
0,44,217,150,2,0,2,2020,2,64,1,12,1,1,0,1,0,2820772
211090,49,359,178,1,1,0,2007,2,64,1,14,3,0,0,0,3,897000
325230,60,63,250,2,1,0,2003,2,64,13,12,2,0,0,0,3,268000
144000,74,518,210,2,1,0,2012,2,64,1,6,3,0,0,0,1,1110000
24017,44,225,249,2,1,0,2016,0,64,1,14,3,0,0,0,3,4148000
0,9,464,113,1,0,1,2020,2,83,1,14,1,1,0,1,0,1129900
19041,73,466,220,1,1,2,2019,2,64,1,10,3,0,0,0,1,2540000
84923,44,228,455,2,1,0,2017,2,64,1,14,3,0,0,0,1,3899000
91190,44,454,585,2,1,0,2013,2,64,13,14,3,0,0,0,3,3434000
197013,37,397,510,2,1,0,2011,2,64,1,11,3,0,0,0,3,1018000
80000,3,384,249,2,1,0,2016,0,64,1,12,3,0,0,0,3,3900000
0,51,526,171,1,0,3,2020,2,64,1,1,1,1,0,1,0,2302000
92000,10,118,184,1,1,0,2015,0,65,1,6,3,0,0,0,2,1169000
117493,55,362,310,2,1,2,2016,2,64,19,14,3,0,0,0,3,3164000
28330,6,506,249,2,1,0,2019,2,64,1,1,3,0,0,0,1,3830000
0,3,66,190,2,0,2,2020,2,64,13,1,1,1,0,1,0,2470000
91700,3,384,245,2,1,0,2013,0,64,1,14,3,0,0,0,1,2180000
53222,3,382,249,2,1,2,2017,2,64,1,14,3,0,0,0,2,2665000
52402,43,156,150,1,1,0,2017,2,64,1,11,2,0,0,0,1,1719000
145000,20,286,200,1,1,0,2012,2,64,1,13,3,0,0,0,1,789000
0,3,384,249,2,0,0,2020,0,64,1,6,1,1,0,1,0,5840000
88047,3,379,180,2,1,2,2015,2,64,1,14,3,0,0,0,1,1480000
19850,49,88,140,1,1,3,2014,2,4,1,2,2,0,0,0,1,979000
46700,38,349,238,2,1,0,2015,2,64,1,1,3,0,0,0,3,2298000
92000,73,466,140,1,1,0,2010,0,64,1,1,3,0,0,0,3,729000
145203,6,507,272,2,1,0,2007,2,64,1,14,3,0,0,0,3,799000
0,3,382,249,2,0,2,2020,2,64,1,14,1,1,0,1,0,3540000
133563,44,338,306,2,1,0,2012,2,64,1,14,3,0,0,0,3,1658000
109000,51,386,141,1,1,3,2007,2,64,1,10,3,0,0,0,3,559000
91527,38,304,272,2,1,0,2018,0,64,1,14,3,0,0,0,1,5798000
0,30,438,100,0,0,0,2020,2,64,13,1,1,1,0,1,0,941000
43643,44,454,612,2,1,0,2019,2,64,13,14,3,0,0,0,1,9864000
0,30,421,188,1,0,0,2020,2,64,1,1,1,1,0,1,0,3049000
245456,20,329,140,1,1,0,2011,0,64,13,10,2,0,0,0,2,555000
95121,49,288,181,1,1,0,2017,0,64,11,11,3,0,0,0,2,1818000
41139,6,40,190,2,1,0,2018,0,64,5,1,3,0,0,0,2,2149000
0,30,438,123,0,0,0,2020,2,64,13,6,1,1,0,1,0,1077000
91292,38,303,370,2,1,0,2012,2,64,13,14,3,0,0,0,2,2098000
95295,37,398,292,2,1,0,2013,0,64,1,1,3,0,0,0,2,2745000
0,51,386,144,1,0,3,2020,2,64,1,1,1,1,0,1,0,1746000
102438,36,440,200,1,1,0,2015,0,64,1,14,3,0,0,0,2,1750000
30482,30,439,150,1,1,0,2019,2,64,13,14,2,0,0,0,1,1530000
235000,6,48,129,2,1,1,1988,2,64,13,11,0,0,0,0,1,460000
27500,73,82,224,1,1,0,2019,0,64,11,1,3,0,0,0,1,3170000
0,3,384,249,2,0,0,2020,0,64,1,12,1,1,0,1,0,5940000
28256,49,357,230,1,1,0,2015,2,64,1,10,3,0,0,0,1,1550000
119844,3,382,170,2,1,2,2010,0,64,1,11,3,0,0,0,3,949000
30500,20,286,150,1,1,0,2018,2,4,1,14,2,0,0,0,1,1409000
5017,44,221,170,2,1,0,2018,0,64,1,1,3,0,0,0,1,3090000
0,73,120,199,1,0,2,2020,0,64,10,1,1,1,0,1,0,4306800
0,63,284,180,1,0,2,2020,2,64,1,11,1,1,0,1,0,2526500
0,3,382,249,2,0,2,2020,2,64,1,1,1,1,0,1,0,3540000
0,44,225,249,2,0,0,2020,0,64,1,14,1,1,0,1,0,8528600
142870,73,363,152,1,1,1,2011,2,64,13,14,2,0,0,0,1,634000
0,49,357,146,1,0,3,2020,2,64,1,1,1,1,0,1,0,2249000
68000,20,183,249,1,1,0,2018,2,64,1,14,3,0,0,0,1,2495000
27291,44,185,184,2,1,0,2017,2,64,5,12,0,0,0,0,2,2974000
15000,48,250,136,2,1,2,2019,2,64,18,7,2,0,0,0,1,1400000
0,44,225,330,2,0,0,2020,0,64,1,14,1,1,0,1,0,8099000
35745,74,483,152,2,1,0,2018,2,64,19,14,2,0,0,0,2,1548000
32000,51,526,171,1,1,3,2019,2,64,1,1,3,0,0,0,1,2464000
86000,20,286,150,1,1,0,2013,2,65,1,14,3,0,0,0,1,829000
105000,38,304,272,2,1,0,2015,0,64,1,14,3,0,0,0,3,4420000
0,9,465,147,1,0,3,2020,2,83,1,11,1,1,0,1,0,1699900
102305,44,221,211,2,1,0,2016,2,64,1,10,3,0,0,0,1,2118000
118000,70,144,124,1,1,0,2010,2,64,13,1,2,0,0,0,3,579000
14000,3,379,150,2,1,2,2019,2,64,1,8,2,0,0,0,1,2450000
2376,63,400,125,0,1,2,2020,2,64,8,1,2,0,0,0,1,1399000
0,34,187,180,2,0,0,2020,0,64,1,7,1,1,0,1,0,3892000
229975,37,398,299,2,1,0,2007,2,64,1,14,3,0,0,0,3,715000
98000,25,256,126,0,1,1,2008,2,64,1,14,3,0,0,0,2,390000
0,49,357,146,1,0,3,2020,2,64,1,12,1,1,0,1,0,1830000
78,44,223,330,2,1,0,2020,0,64,1,14,3,0,0,0,3,6398000
0,73,466,150,1,0,2,2020,2,64,1,7,1,1,0,1,0,2171200
115375,73,335,180,2,1,2,2011,0,64,10,6,3,0,0,0,3,1935000
25501,6,513,249,2,1,0,2019,0,64,1,14,3,0,0,0,1,6937000
0,73,273,110,1,0,0,2020,2,64,13,14,1,1,0,1,0,1791500
22510,3,384,249,2,1,0,2019,0,64,1,1,3,0,0,0,1,4299000
24487,44,160,150,2,1,0,2018,2,64,13,1,0,0,0,0,1,2019000
89550,74,417,231,2,1,0,2011,2,64,13,14,2,0,0,0,2,1047000
55148,6,53,249,2,1,0,2017,0,64,8,12,3,0,0,0,1,3549000
0,44,160,150,2,0,0,2020,2,64,13,11,1,1,0,1,0,3150000
138000,52,268,170,1,1,0,2014,2,64,8,1,2,0,0,0,3,798000
43725,6,510,306,2,1,0,2017,2,64,1,14,3,0,0,0,1,3315000
7800,37,397,525,2,1,0,2019,2,64,1,14,3,0,0,0,1,8999000
99581,3,69,333,2,1,2,2016,2,64,13,14,3,0,0,0,1,1899000
0,51,526,144,1,0,3,2020,2,64,1,11,1,1,0,1,0,2016000
0,63,282,150,1,0,2,2020,2,64,1,1,1,1,0,1,0,1791200
90665,6,510,313,2,1,0,2016,0,64,1,11,3,0,0,0,3,2999000
188000,43,49,147,1,1,1,2007,2,64,13,1,2,0,0,0,2,359000
130000,43,333,203,1,1,0,2003,2,64,4,4,2,0,0,0,3,349000
81245,6,507,381,2,1,0,2014,0,64,1,12,3,0,0,0,3,2898000
3000,30,148,123,1,1,0,2020,2,64,1,0,2,0,0,0,1,1289000
0,3,382,249,2,0,2,2020,2,64,1,10,1,1,0,1,0,3540000
24690,72,295,106,0,1,1,2019,2,97,16,0,2,0,0,0,1,720000
102110,74,516,163,2,1,0,2013,0,64,1,1,3,0,0,0,1,1658000
0,38,412,238,2,0,0,2020,2,64,1,11,1,1,0,1,0,3754000
73844,44,185,184,2,1,0,2016,2,64,13,1,0,0,0,0,2,2524000
0,44,221,245,2,0,0,2020,0,64,1,11,1,1,0,1,0,5334900
144324,36,444,150,1,1,0,2010,2,64,1,10,3,0,0,0,1,745000
42507,3,379,180,2,1,2,2016,2,64,1,1,3,0,0,0,1,1797000
0,44,217,224,2,0,2,2020,2,64,1,7,1,1,0,1,0,4200000
135000,37,165,190,2,1,0,2012,0,64,1,14,3,0,0,0,3,1299000
56141,57,169,102,0,1,1,2013,2,64,1,6,2,0,0,0,1,601000
0,44,217,150,2,0,2,2020,2,64,1,11,1,1,0,1,0,3097000
114568,55,362,300,2,1,2,2013,2,64,19,6,3,0,0,0,3,2380000
4911,44,453,367,2,1,0,2019,2,64,13,14,3,0,0,0,1,6750000
0,73,466,125,1,0,1,2020,2,64,1,6,1,1,0,1,0,1886480
169800,20,183,294,1,1,0,2014,2,64,1,14,3,0,0,0,2,1399000
54374,48,147,231,2,1,0,2018,2,64,1,12,3,0,0,0,2,2225000
28450,20,183,249,1,1,0,2019,2,64,1,11,3,0,0,0,1,2979000
0,73,466,125,1,0,1,2020,2,64,1,6,1,1,0,1,0,1799000
0,48,137,306,2,0,0,2020,2,64,16,4,1,1,0,1,0,3453499
50806,70,293,173,2,1,0,2013,0,65,1,1,3,0,0,0,2,2600000
0,3,67,249,2,0,2,2020,2,64,16,11,1,1,0,1,0,3677500
0,51,526,144,1,0,3,2020,2,64,1,4,1,1,0,1,0,2156000
104467,55,122,245,2,1,0,2016,0,64,1,14,3,0,0,0,2,3675000
0,44,221,194,2,0,0,2020,0,64,1,12,1,1,0,1,0,4170000
14959,3,70,340,2,1,2,2018,2,64,8,7,3,0,0,0,1,5449000
109366,3,382,271,2,1,0,2012,2,64,1,6,3,0,0,0,1,969000
147430,70,117,181,1,1,0,2012,2,64,13,14,2,0,0,0,1,1154000
0,57,420,102,0,0,0,2020,2,64,19,7,1,1,0,1,0,793000
80711,44,228,455,2,1,0,2017,2,64,1,14,3,0,0,0,3,4328000
0,3,379,180,2,0,2,2020,2,64,1,14,1,1,0,1,0,2974000
112000,70,144,124,1,1,0,2011,2,64,13,11,2,0,0,0,2,680000
110000,36,125,129,1,1,1,2013,2,64,16,11,2,0,0,0,1,633000
68450,20,183,249,1,1,0,2017,2,97,1,14,3,0,0,0,1,2435000
51212,20,329,149,1,1,0,2016,2,64,13,1,2,0,0,0,1,1318000
144945,28,152,150,1,1,0,2006,2,97,1,11,3,0,0,0,2,725000
62700,44,185,184,2,1,0,2017,2,64,16,1,0,0,0,0,3,2148000
0,32,393,405,2,0,0,2020,2,64,1,0,1,1,0,1,0,5985000
52167,51,386,115,1,1,3,2015,2,64,1,14,2,0,0,0,1,1055000
112000,73,371,105,0,1,0,2015,2,64,13,0,2,0,0,0,2,540000
0,49,357,146,1,0,3,2020,2,64,1,14,1,1,0,1,0,1830000
243000,11,474,182,1,1,0,2003,2,64,10,9,2,0,0,0,3,375000
118621,70,292,235,2,1,0,2015,0,64,1,1,3,0,0,0,3,3290000
88000,3,384,249,2,1,0,2015,0,64,1,6,3,0,0,0,3,3280000
0,44,453,367,2,0,0,2019,2,64,13,14,1,1,0,1,0,9214000
0,49,357,146,1,0,3,2020,2,64,1,10,1,1,0,1,0,2190000
79000,6,510,407,2,1,0,2011,2,64,1,14,3,0,0,0,3,1140000
81817,6,507,381,2,1,0,2015,0,64,1,1,3,0,0,0,3,2798000
57000,67,274,85,1,1,0,2014,2,64,0,10,3,0,0,0,2,935000
0,49,357,146,1,0,3,2020,2,64,1,1,1,1,0,1,0,1809000
153198,10,118,136,1,1,0,2011,2,64,1,1,3,0,0,0,1,745000
50000,52,328,140,1,1,0,2014,2,64,1,11,2,0,0,0,3,660000
96490,20,196,145,1,1,0,2008,2,64,13,14,2,0,0,0,3,390000
0,3,384,249,2,0,0,2020,0,64,1,14,1,1,0,1,0,5250000
29619,3,68,190,2,1,2,2019,0,64,8,1,3,0,0,0,1,2800000
250000,6,38,113,2,1,1,1985,2,64,5,14,0,0,0,0,3,320000
51665,6,53,320,2,1,0,2015,2,64,5,14,3,0,0,0,2,2340000
43770,44,223,204,2,1,0,2017,0,64,1,12,3,0,0,0,3,3198000
176324,51,373,116,1,1,0,2004,2,64,13,5,2,0,0,0,3,205000
30340,6,55,231,2,1,0,2017,0,64,13,14,0,0,0,0,2,3418000
139000,52,87,105,1,1,2,2007,2,64,18,12,2,0,0,0,2,317000
35221,32,391,262,2,1,3,2015,2,64,1,9,3,0,0,0,1,1899000
0,49,361,181,1,0,1,2020,0,64,1,1,1,1,0,1,0,2657000
